Date,Store,Avg_Weekly_Sales,Last_Weeks_Sales,WoW_Change,WoW_Percent_Change
2011-04-29,14,1930617.64,2256461.39,-325843.75,-14.44
2011-05-06,14,2095599.93,1930617.64,164982.29,8.55
2011-05-13,14,2004330.3,2095599.93,-91269.63,-4.36
2011-05-20,14,1959967.8,2004330.3,-44362.5,-2.21
2011-05-27,14,2080694.24,1959967.8,120726.44,6.16
2011-06-03,14,2079899.47,2080694.24,-794.77,-0.04
2011-06-10,14,2132446.0,2079899.47,52546.53,2.53
2011-06-17,14,2082083.34,2132446.0,-50362.66,-2.36
2011-06-24,14,2069523.52,2082083.34,-12559.82,-0.6
2011-07-01,14,2074668.19,2069523.52,5144.67,0.25
2011-07-08,14,2063401.06,2074668.19,-11267.13,-0.54
2011-07-15,14,1953544.76,2063401.06,-109856.3,-5.32
2011-07-22,14,1882070.88,1953544.76,-71473.88,-3.66
2011-07-29,14,1871021.01,1882070.88,-11049.87,-0.59
2011-08-05,14,2066020.69,1871021.01,194999.68,10.42
2011-08-12,14,1928773.82,2066020.69,-137246.87,-6.64
2011-08-19,14,1896873.99,1928773.82,-31899.83,-1.65
2011-08-26,14,2273470.62,1896873.99,376596.63,19.85
2011-09-02,14,1750891.47,2273470.62,-522579.15,-22.99
2011-09-09,14,2202742.9,1750891.47,451851.43,25.81
2011-09-16,14,1864637.89,2202742.9,-338105.01,-15.35
2011-09-23,14,1871555.64,1864637.89,6917.75,0.37
2011-09-30,14,1809989.29,1871555.64,-61566.35,-3.29
2011-10-07,14,2078796.76,1809989.29,268807.47,14.85
2011-10-14,14,1890870.75,2078796.76,-187926.01,-9.04
2011-10-21,14,2009004.59,1890870.75,118133.84,6.25
2011-10-28,14,2056846.12,2009004.59,47841.53,2.38
2011-11-04,14,2174056.71,2056846.12,117210.59,5.7
2011-11-11,14,2081534.65,2174056.71,-92522.06,-4.26
2011-11-18,14,1969360.72,2081534.65,-112173.93,-5.39
2011-11-25,14,2685351.81,1969360.72,715991.09,36.36
2011-12-02,14,2143080.57,2685351.81,-542271.24,-20.19
2011-12-09,14,2470581.29,2143080.57,327500.72,15.28
2011-12-16,14,2594363.09,2470581.29,123781.8,5.01
2011-12-23,14,3369068.99,2594363.09,774705.9,29.86
2011-12-30,14,1914148.89,3369068.99,-1454920.1,-43.18
2012-01-06,14,1859144.96,1914148.89,-55003.93,-2.87
2012-01-13,14,1696248.27,1859144.96,-162896.69,-8.76
2012-01-20,14,1789113.32,1696248.27,92865.05,5.47
2012-01-27,14,1595362.27,1789113.32,-193751.05,-10.83
2012-02-03,14,1877410.36,1595362.27,282048.09,17.68
2012-02-10,14,2077256.24,1877410.36,199845.88,10.64
2012-02-17,14,2020550.99,2077256.24,-56705.25,-2.73
2012-02-24,14,1875040.16,2020550.99,-145510.83,-7.2
2012-03-02,14,1926004.99,1875040.16,50964.83,2.72
2012-03-09,14,2020839.31,1926004.99,94834.32,4.92
2012-03-16,14,1941040.5,2020839.31,-79798.81,-3.95
2012-03-23,14,1893447.71,1941040.5,-47592.79,-2.45
2012-03-30,14,1905033.01,1893447.71,11585.3,0.61
2012-04-06,14,2376022.26,1905033.01,470989.25,24.72
2012-04-13,14,1912909.69,2376022.26,-463112.57,-19.49
2012-04-20,14,1875686.44,1912909.69,-37223.25,-1.95
2012-04-27,14,1784029.95,1875686.44,-91656.49,-4.89
2012-05-04,14,1949354.29,1784029.95,165324.34,9.27
2012-05-11,14,1987531.05,1949354.29,38176.76,1.96
2012-05-18,14,1932233.17,1987531.05,-55297.88,-2.78
2012-05-25,14,2030869.61,1932233.17,98636.44,5.1
2012-06-01,14,2049485.49,2030869.61,18615.88,0.92
2012-06-08,14,2099615.88,2049485.49,50130.39,2.45
2012-06-15,14,1905733.68,2099615.88,-193882.2,-9.23
2012-06-22,14,1660228.88,1905733.68,-245504.8,-12.88
2012-06-29,14,1591835.02,1660228.88,-68393.86,-4.12
2012-07-06,14,1862128.95,1591835.02,270293.93,16.98
2012-07-13,14,1544422.35,1862128.95,-317706.6,-17.06
2012-07-20,14,1553250.16,1544422.35,8827.81,0.57
2012-07-27,14,1479514.66,1553250.16,-73735.5,-4.75
2012-08-03,14,1656886.46,1479514.66,177371.8,11.99
2012-08-10,14,1648570.03,1656886.46,-8316.43,-0.5
2012-08-17,14,1660433.3,1648570.03,11863.27,0.72
2012-08-24,14,1621841.33,1660433.3,-38591.97,-2.32
2012-08-31,14,1613342.19,1621841.33,-8499.14,-0.52
2012-09-07,14,1904512.34,1613342.19,291170.15,18.05
2012-09-14,14,1554794.22,1904512.34,-349718.12,-18.36
2012-09-21,14,1565352.46,1554794.22,10558.24,0.68
2012-09-28,14,1522512.2,1565352.46,-42840.26,-2.74
2012-10-05,14,1687592.16,1522512.2,165079.96,10.84
2012-10-12,14,1639585.61,1687592.16,-48006.55,-2.84
2012-10-19,14,1590274.72,1639585.61,-49310.89,-3.01
2012-10-26,14,1704357.62,1590274.72,114082.9,7.17
2010-02-05,15,652122.44,,,
2010-02-12,15,682447.1,652122.44,30324.66,4.65
2010-02-19,15,660838.75,682447.1,-21608.35,-3.17
2010-02-26,15,564883.2,660838.75,-95955.55,-14.52
2010-03-05,15,605325.43,564883.2,40442.23,7.16
2010-03-12,15,604173.59,605325.43,-1151.84,-0.19
2010-03-19,15,593710.67,604173.59,-10462.92,-1.73
2010-03-26,15,592111.49,593710.67,-1599.18,-0.27
2010-04-02,15,718470.71,592111.49,126359.22,21.34
2010-04-09,15,634605.77,718470.71,-83864.94,-11.67
2010-04-16,15,641208.65,634605.77,6602.88,1.04
2010-04-23,15,643097.6,641208.65,1888.95,0.29
2010-04-30,15,570791.11,643097.6,-72306.49,-11.24
2010-05-07,15,661348.88,570791.11,90557.77,15.87
2010-05-14,15,594385.2,661348.88,-66963.68,-10.13
2010-05-21,15,616598.1,594385.2,22212.9,3.74
2010-05-28,15,744772.88,616598.1,128174.78,20.79
2010-06-04,15,693192.5,744772.88,-51580.38,-6.93
2010-06-11,15,619337.29,693192.5,-73855.21,-10.65
2010-06-18,15,652329.53,619337.29,32992.24,5.33
2010-06-25,15,672194.03,652329.53,19864.5,3.05
2010-07-02,15,709337.11,672194.03,37143.08,5.53
2010-07-09,15,691497.62,709337.11,-17839.49,-2.51
2010-07-16,15,633203.69,691497.62,-58293.93,-8.43
2010-07-23,15,598553.43,633203.69,-34650.26,-5.47
2010-07-30,15,619224.06,598553.43,20670.63,3.45
2010-08-06,15,639651.24,619224.06,20427.18,3.3
2010-08-13,15,622437.08,639651.24,-17214.16,-2.69
2010-08-20,15,637090.44,622437.08,14653.36,2.35
2010-08-27,15,649791.15,637090.44,12700.71,1.99
2010-09-03,15,638647.21,649791.15,-11143.94,-1.72
2010-09-10,15,641965.2,638647.21,3317.99,0.52
2010-09-17,15,583210.87,641965.2,-58754.33,-9.15
2010-09-24,15,548542.47,583210.87,-34668.4,-5.94
2010-10-01,15,566945.95,548542.47,18403.48,3.35
2010-10-08,15,591603.79,566945.95,24657.84,4.35
2010-10-15,15,577011.26,591603.79,-14592.53,-2.47
2010-10-22,15,600395.73,577011.26,23384.47,4.05
2010-10-29,15,598301.5,600395.73,-2094.23,-0.35
2010-11-05,15,612987.64,598301.5,14686.14,2.45
2010-11-12,15,619639.74,612987.64,6652.1,1.09
2010-11-19,15,608200.81,619639.74,-11438.93,-1.85
2010-11-26,15,1120018.92,608200.81,511818.11,84.15
2010-12-03,15,754134.95,1120018.92,-365883.97,-32.67
2010-12-10,15,847294.04,754134.95,93159.09,12.35
2010-12-17,15,983825.15,847294.04,136531.11,16.11
2010-12-24,15,1368318.17,983825.15,384493.02,39.08
2010-12-31,15,543754.17,1368318.17,-824564.0,-60.26
2011-01-07,15,509640.77,543754.17,-34113.4,-6.27
2011-01-14,15,479424.2,509640.77,-30216.57,-5.93
2011-01-21,15,487311.03,479424.2,7886.83,1.65
2011-01-28,15,481119.6,487311.03,-6191.43,-1.27
2011-02-04,15,556550.85,481119.6,75431.25,15.68
2011-02-11,15,582864.35,556550.85,26313.5,4.73
2011-02-18,15,649993.5,582864.35,67129.15,11.52
2011-02-25,15,547564.09,649993.5,-102429.41,-15.76
2011-03-04,15,573374.49,547564.09,25810.4,4.71
2011-03-11,15,537035.28,573374.49,-36339.21,-6.34
2011-03-18,15,551553.99,537035.28,14518.71,2.7
2011-03-25,15,527389.28,551553.99,-24164.71,-4.38
2011-04-01,15,542556.05,527389.28,15166.77,2.88
2011-04-08,15,587370.81,542556.05,44814.76,8.26
2011-04-15,15,607691.36,587370.81,20320.55,3.46
2011-04-22,15,655318.26,607691.36,47626.9,7.84
2011-04-29,15,560764.41,655318.26,-94553.85,-14.43
2011-05-06,15,630522.67,560764.41,69758.26,12.44
2011-05-13,15,630482.91,630522.67,-39.76,-0.01
2011-05-20,15,593941.9,630482.91,-36541.01,-5.8
2011-05-27,15,636193.24,593941.9,42251.34,7.11
2011-06-03,15,695396.19,636193.24,59202.95,9.31
2011-06-10,15,642679.81,695396.19,-52716.38,-7.58
2011-06-17,15,639928.85,642679.81,-2750.96,-0.43
2011-06-24,15,656594.95,639928.85,16666.1,2.6
2011-07-01,15,674669.16,656594.95,18074.21,2.75
2011-07-08,15,635118.48,674669.16,-39550.68,-5.86
2011-07-15,15,624114.56,635118.48,-11003.92,-1.73
2011-07-22,15,607475.44,624114.56,-16639.12,-2.67
2011-07-29,15,577511.02,607475.44,-29964.42,-4.93
2011-08-05,15,607961.21,577511.02,30450.19,5.27
2011-08-12,15,590836.37,607961.21,-17124.84,-2.82
2011-08-19,15,599488.98,590836.37,8652.61,1.46
2011-08-26,15,605413.17,599488.98,5924.19,0.99
2011-09-02,15,649159.68,605413.17,43746.51,7.23
2011-09-09,15,607593.51,649159.68,-41566.17,-6.4
2011-09-16,15,545052.34,607593.51,-62541.17,-10.29
2011-09-23,15,545570.86,545052.34,518.52,0.1
2011-09-30,15,521297.31,545570.86,-24273.55,-4.45
2011-10-07,15,579068.88,521297.31,57771.57,11.08
2011-10-14,15,537300.94,579068.88,-41767.94,-7.21
2011-10-21,15,603318.89,537300.94,66017.95,12.29
2011-10-28,15,589842.69,603318.89,-13476.2,-2.23
2011-11-04,15,615121.78,589842.69,25279.09,4.29
2011-11-11,15,618949.82,615121.78,3828.04,0.62
2011-11-18,15,597856.51,618949.82,-21093.31,-3.41
2011-11-25,15,1066478.1,597856.51,468621.59,78.38
2011-12-02,15,699028.66,1066478.1,-367449.44,-34.45
2011-12-09,15,764565.55,699028.66,65536.89,9.38
2011-12-16,15,870415.49,764565.55,105849.94,13.84
2011-12-23,15,1182691.87,870415.49,312276.38,35.88
2011-12-30,15,603460.79,1182691.87,-579231.08,-48.98
2012-01-06,15,516087.65,603460.79,-87373.14,-14.48
2012-01-13,15,454183.42,516087.65,-61904.23,-11.99
2012-01-20,15,492721.85,454183.42,38538.43,8.49
2012-01-27,15,466045.63,492721.85,-26676.22,-5.41
2012-02-03,15,523831.64,466045.63,57786.01,12.4
2012-02-10,15,628218.22,523831.64,104386.58,19.93
2012-02-17,15,598502.83,628218.22,-29715.39,-4.73
2012-02-24,15,561137.06,598502.83,-37365.77,-6.24
2012-03-02,15,541292.64,561137.06,-19844.42,-3.54
2012-03-09,15,545120.67,541292.64,3828.03,0.71
2012-03-16,15,570611.23,545120.67,25490.56,4.68
2012-03-23,15,565481.88,570611.23,-5129.35,-0.9
2012-03-30,15,557547.25,565481.88,-7934.63,-1.4
2012-04-06,15,659950.36,557547.25,102403.11,18.37
2012-04-13,15,558585.13,659950.36,-101365.23,-15.36
2012-04-20,15,534780.57,558585.13,-23804.56,-4.26
2012-04-27,15,527402.62,534780.57,-7377.95,-1.38
2012-05-04,15,577868.38,527402.62,50465.76,9.57
2012-05-11,15,579539.95,577868.38,1671.57,0.29
2012-05-18,15,600050.98,579539.95,20511.03,3.54
2012-05-25,15,693780.42,600050.98,93729.44,15.62
2012-06-01,15,663971.26,693780.42,-29809.16,-4.3
2012-06-08,15,611390.67,663971.26,-52580.59,-7.92
2012-06-15,15,636737.65,611390.67,25346.98,4.15
2012-06-22,15,687085.6,636737.65,50347.95,7.91
2012-06-29,15,624099.48,687085.6,-62986.12,-9.17
2012-07-06,15,678024.75,624099.48,53925.27,8.64
2012-07-13,15,591335.5,678024.75,-86689.25,-12.79
2012-07-20,15,592369.22,591335.5,1033.72,0.17
2012-07-27,15,571190.83,592369.22,-21178.39,-3.58
2012-08-03,15,590739.62,571190.83,19548.79,3.42
2012-08-10,15,590453.63,590739.62,-285.99,-0.05
2012-08-17,15,579738.2,590453.63,-10715.43,-1.81
2012-08-24,15,606210.77,579738.2,26472.57,4.57
2012-08-31,15,610185.32,606210.77,3974.55,0.66
2012-09-07,15,587259.82,610185.32,-22925.5,-3.76
2012-09-14,15,527509.76,587259.82,-59750.06,-10.17
2012-09-21,15,533161.64,527509.76,5651.88,1.07
2012-09-28,15,553901.97,533161.64,20740.33,3.89
2012-10-05,15,573498.64,553901.97,19596.67,3.54
2012-10-12,15,551799.63,573498.64,-21699.01,-3.78
2012-10-19,15,555652.77,551799.63,3853.14,0.7
2012-10-26,15,558473.6,555652.77,2820.83,0.51
2010-02-05,16,477409.3,,,
2010-02-12,16,472044.28,477409.3,-5365.02,-1.12
2010-02-19,16,469868.7,472044.28,-2175.58,-0.46
2010-02-26,16,443242.17,469868.7,-26626.53,-5.67
2010-03-05,16,444181.85,443242.17,939.68,0.21
2010-03-12,16,445393.74,444181.85,1211.89,0.27
2010-03-19,16,504307.35,445393.74,58913.61,13.23
2010-03-26,16,483177.2,504307.35,-21130.15,-4.19
2010-04-02,16,490503.69,483177.2,7326.49,1.52
2010-04-09,16,424083.99,490503.69,-66419.7,-13.54
2010-04-16,16,436312.41,424083.99,12228.42,2.88
2010-04-23,16,370230.94,436312.41,-66081.47,-15.15
2010-04-30,16,383550.93,370230.94,13319.99,3.6
2010-05-07,16,403217.22,383550.93,19666.29,5.13
2010-05-14,16,401770.9,403217.22,-1446.32,-0.36
2010-05-21,16,435300.51,401770.9,33529.61,8.35
2010-05-28,16,479430.0,435300.51,44129.49,10.14
2010-06-04,16,516295.81,479430.0,36865.81,7.69
2010-06-11,16,535587.31,516295.81,19291.5,3.74
2010-06-18,16,540149.85,535587.31,4562.54,0.85
2010-06-25,16,546554.96,540149.85,6405.11,1.19
2010-07-02,16,610641.42,546554.96,64086.46,11.73
2010-07-09,16,614253.33,610641.42,3611.91,0.59
2010-07-16,16,586583.69,614253.33,-27669.64,-4.5
2010-07-23,16,588344.18,586583.69,1760.49,0.3
2010-07-30,16,562633.67,588344.18,-25710.51,-4.37
2010-08-06,16,586936.45,562633.67,24302.78,4.32
2010-08-13,16,543757.97,586936.45,-43178.48,-7.36
2010-08-20,16,521516.96,543757.97,-22241.01,-4.09
2010-08-27,16,581010.52,521516.96,59493.56,11.41
2010-09-03,16,542087.89,581010.52,-38922.63,-6.7
2010-09-10,16,537518.57,542087.89,-4569.32,-0.84
2010-09-17,16,522049.52,537518.57,-15469.05,-2.88
2010-09-24,16,511330.32,522049.52,-10719.2,-2.05
2010-10-01,16,463977.54,511330.32,-47352.78,-9.26
2010-10-08,16,442894.2,463977.54,-21083.34,-4.54
2010-10-15,16,452169.28,442894.2,9275.08,2.09
2010-10-22,16,541216.92,452169.28,89047.64,19.69
2010-10-29,16,495022.51,541216.92,-46194.41,-8.54
2010-11-05,16,446905.02,495022.51,-48117.49,-9.72
2010-11-12,16,453632.76,446905.02,6727.74,1.51
2010-11-19,16,458634.68,453632.76,5001.92,1.1
2010-11-26,16,651837.77,458634.68,193203.09,42.13
2010-12-03,16,512260.59,651837.77,-139577.18,-21.41
2010-12-10,16,570103.64,512260.59,57843.05,11.29
2010-12-17,16,648652.01,570103.64,78548.37,13.78
2010-12-24,16,1004730.69,648652.01,356078.68,54.9
2010-12-31,16,575317.38,1004730.69,-429413.31,-42.74
2011-01-07,16,573545.96,575317.38,-1771.42,-0.31
2011-01-14,16,470365.59,573545.96,-103180.37,-17.99
2011-01-21,16,462888.13,470365.59,-7477.46,-1.59
2011-01-28,16,448391.99,462888.13,-14496.14,-3.13
2011-02-04,16,479263.15,448391.99,30871.16,6.88
2011-02-11,16,466806.89,479263.15,-12456.26,-2.6
2011-02-18,16,491179.79,466806.89,24372.9,5.22
2011-02-25,16,475201.64,491179.79,-15978.15,-3.25
2011-03-04,16,484829.07,475201.64,9627.43,2.03
2011-03-11,16,457504.35,484829.07,-27324.72,-5.64
2011-03-18,16,497373.49,457504.35,39869.14,8.71
2011-03-25,16,465279.68,497373.49,-32093.81,-6.45
2011-04-01,16,459756.11,465279.68,-5523.57,-1.19
2011-04-08,16,439276.5,459756.11,-20479.61,-4.45
2011-04-15,16,427855.24,439276.5,-11421.26,-2.6
2011-04-22,16,368600.0,427855.24,-59255.24,-13.85
2011-04-29,16,378100.31,368600.0,9500.31,2.58
2011-05-06,16,423805.22,378100.31,45704.91,12.09
2011-05-13,16,410406.95,423805.22,-13398.27,-3.16
2011-05-20,16,435397.19,410406.95,24990.24,6.09
2011-05-27,16,444718.68,435397.19,9321.49,2.14
2011-06-03,16,531080.31,444718.68,86361.63,19.42
2011-06-10,16,600952.06,531080.31,69871.75,13.16
2011-06-17,16,581546.23,600952.06,-19405.83,-3.23
2011-06-24,16,569105.03,581546.23,-12441.2,-2.14
2011-07-01,16,608737.56,569105.03,39632.53,6.96
2011-07-08,16,634634.66,608737.56,25897.1,4.25
2011-07-15,16,586841.77,634634.66,-47792.89,-7.53
2011-07-22,16,581758.22,586841.77,-5083.55,-0.87
2011-07-29,16,582381.95,581758.22,623.73,0.11
2011-08-05,16,592981.33,582381.95,10599.38,1.82
2011-08-12,16,563884.47,592981.33,-29096.86,-4.91
2011-08-19,16,554630.42,563884.47,-9254.05,-1.64
2011-08-26,16,557312.01,554630.42,2681.59,0.48
2011-09-02,16,580805.33,557312.01,23493.32,4.22
2011-09-09,16,574622.56,580805.33,-6182.77,-1.06
2011-09-16,16,539081.09,574622.56,-35541.47,-6.19
2011-09-23,16,504856.97,539081.09,-34224.12,-6.35
2011-09-30,16,450075.31,504856.97,-54781.66,-10.85
2011-10-07,16,482926.93,450075.31,32851.62,7.3
2011-10-14,16,498241.06,482926.93,15314.13,3.17
2011-10-21,16,560104.16,498241.06,61863.1,12.42
2011-10-28,16,505918.21,560104.16,-54185.95,-9.67
2011-11-04,16,511059.95,505918.21,5141.74,1.02
2011-11-11,16,513181.31,511059.95,2121.36,0.42
2011-11-18,16,480353.64,513181.31,-32827.67,-6.4
2011-11-25,16,712422.4,480353.64,232068.76,48.31
2011-12-02,16,530492.84,712422.4,-181929.56,-25.54
2011-12-09,16,574798.86,530492.84,44306.02,8.35
2011-12-16,16,679481.9,574798.86,104683.04,18.21
2011-12-23,16,950691.96,679481.9,271210.06,39.91
2011-12-30,16,665861.06,950691.96,-284830.9,-29.96
2012-01-06,16,564538.07,665861.06,-101322.99,-15.22
2012-01-13,16,508520.09,564538.07,-56017.98,-9.92
2012-01-20,16,474389.75,508520.09,-34130.34,-6.71
2012-01-27,16,453979.19,474389.75,-20410.56,-4.3
2012-02-03,16,475905.1,453979.19,21925.91,4.83
2012-02-10,16,473766.97,475905.1,-2138.13,-0.45
2012-02-17,16,494069.49,473766.97,20302.52,4.29
2012-02-24,16,495720.3,494069.49,1650.81,0.33
2012-03-02,16,464189.09,495720.3,-31531.21,-6.36
2012-03-09,16,495951.66,464189.09,31762.57,6.84
2012-03-16,16,520850.71,495951.66,24899.05,5.02
2012-03-23,16,493503.89,520850.71,-27346.82,-5.25
2012-03-30,16,485095.41,493503.89,-8408.48,-1.7
2012-04-06,16,502662.07,485095.41,17566.66,3.62
2012-04-13,16,450756.71,502662.07,-51905.36,-10.33
2012-04-20,16,436221.26,450756.71,-14535.45,-3.22
2012-04-27,16,398445.15,436221.26,-37776.11,-8.66
2012-05-04,16,426959.62,398445.15,28514.47,7.16
2012-05-11,16,479855.0,426959.62,52895.38,12.39
2012-05-18,16,493506.47,479855.0,13651.47,2.84
2012-05-25,16,518045.09,493506.47,24538.62,4.97
2012-06-01,16,532311.93,518045.09,14266.84,2.75
2012-06-08,16,603618.89,532311.93,71306.96,13.4
2012-06-15,16,570045.79,603618.89,-33573.1,-5.56
2012-06-22,16,581745.72,570045.79,11699.93,2.05
2012-06-29,16,570162.28,581745.72,-11583.44,-1.99
2012-07-06,16,641763.53,570162.28,71601.25,12.56
2012-07-13,16,569005.06,641763.53,-72758.47,-11.34
2012-07-20,16,565297.54,569005.06,-3707.52,-0.65
2012-07-27,16,539337.87,565297.54,-25959.67,-4.59
2012-08-03,16,584000.71,539337.87,44662.84,8.28
2012-08-10,16,554036.84,584000.71,-29963.87,-5.13
2012-08-17,16,521896.6,554036.84,-32140.24,-5.8
2012-08-24,16,551152.15,521896.6,29255.55,5.61
2012-08-31,16,551837.31,551152.15,685.16,0.12
2012-09-07,16,537138.58,551837.31,-14698.73,-2.66
2012-09-14,16,526525.16,537138.58,-10613.42,-1.98
2012-09-21,16,509942.56,526525.16,-16582.6,-3.15
2012-09-28,16,469607.73,509942.56,-40334.83,-7.91
2012-10-05,16,471281.68,469607.73,1673.95,0.36
2012-10-12,16,491817.19,471281.68,20535.51,4.36
2012-10-19,16,577198.97,491817.19,85381.78,17.36
2012-10-26,16,475770.14,577198.97,-101428.83,-17.57
2010-02-05,17,789036.02,,,
2010-02-12,17,841951.91,789036.02,52915.89,6.71
2010-02-19,17,800714.0,841951.91,-41237.91,-4.9
2010-02-26,17,749549.55,800714.0,-51164.45,-6.39
2010-03-05,17,783300.05,749549.55,33750.5,4.5
2010-03-12,17,763961.82,783300.05,-19338.23,-2.47
2010-03-19,17,752034.52,763961.82,-11927.3,-1.56
2010-03-26,17,793097.64,752034.52,41063.12,5.46
2010-04-02,17,848521.17,793097.64,55423.53,6.99
2010-04-09,17,770228.02,848521.17,-78293.15,-9.23
2010-04-16,17,757738.76,770228.02,-12489.26,-1.62
2010-04-23,17,977790.83,757738.76,220052.07,29.04
2010-04-30,17,807798.73,977790.83,-169992.1,-17.39
2010-05-07,17,843848.65,807798.73,36049.92,4.46
2010-05-14,17,813756.09,843848.65,-30092.56,-3.57
2010-05-21,17,826626.5,813756.09,12870.41,1.58
2010-05-28,17,872817.62,826626.5,46191.12,5.59
2010-06-04,17,876902.87,872817.62,4085.25,0.47
2010-06-11,17,845252.21,876902.87,-31650.66,-3.61
2010-06-18,17,877996.27,845252.21,32744.06,3.87
2010-06-25,17,893995.44,877996.27,15999.17,1.82
2010-07-02,17,958875.37,893995.44,64879.93,7.26
2010-07-09,17,836915.92,958875.37,-121959.45,-12.72
2010-07-16,17,876591.41,836915.92,39675.49,4.74
2010-07-23,17,893504.87,876591.41,16913.46,1.93
2010-07-30,17,833517.19,893504.87,-59987.68,-6.71
2010-08-06,17,795301.17,833517.19,-38216.02,-4.58
2010-08-13,17,759995.18,795301.17,-35305.99,-4.44
2010-08-20,17,783929.7,759995.18,23934.52,3.15
2010-08-27,17,802583.89,783929.7,18654.19,2.38
2010-09-03,17,834373.73,802583.89,31789.84,3.96
2010-09-10,17,1200888.28,834373.73,366514.55,43.93
2010-09-17,17,871264.25,1200888.28,-329624.03,-27.45
2010-09-24,17,852876.29,871264.25,-18387.96,-2.11
2010-10-01,17,829207.27,852876.29,-23669.02,-2.78
2010-10-08,17,827738.06,829207.27,-1469.21,-0.18
2010-10-15,17,838297.32,827738.06,10559.26,1.28
2010-10-22,17,815093.76,838297.32,-23203.56,-2.77
2010-10-29,17,861941.25,815093.76,46847.49,5.75
2010-11-05,17,818434.49,861941.25,-43506.76,-5.05
2010-11-12,17,855459.96,818434.49,37025.47,4.52
2010-11-19,17,782252.57,855459.96,-73207.39,-8.56
2010-11-26,17,1005448.76,782252.57,223196.19,28.53
2010-12-03,17,926573.81,1005448.76,-78874.95,-7.84
2010-12-10,17,962475.55,926573.81,35901.74,3.87
2010-12-17,17,1049372.38,962475.55,86896.83,9.03
2010-12-24,17,1309226.79,1049372.38,259854.41,24.76
2010-12-31,17,635862.55,1309226.79,-673364.24,-51.43
2011-01-07,17,1083071.14,635862.55,447208.59,70.33
2011-01-14,17,758510.36,1083071.14,-324560.78,-29.97
2011-01-21,17,755804.37,758510.36,-2705.99,-0.36
2011-01-28,17,736335.69,755804.37,-19468.68,-2.58
2011-02-04,17,816603.05,736335.69,80267.36,10.9
2011-02-11,17,813211.46,816603.05,-3391.59,-0.42
2011-02-18,17,860962.91,813211.46,47751.45,5.87
2011-02-25,17,767256.53,860962.91,-93706.38,-10.88
2011-03-04,17,816138.33,767256.53,48881.8,6.37
2011-03-11,17,779602.36,816138.33,-36535.97,-4.48
2011-03-18,17,778436.81,779602.36,-1165.55,-0.15
2011-03-25,17,781267.76,778436.81,2830.95,0.36
2011-04-01,17,795859.23,781267.76,14591.47,1.87
2011-04-08,17,811855.72,795859.23,15996.49,2.01
2011-04-15,17,825283.43,811855.72,13427.71,1.65
2011-04-22,17,1060770.11,825283.43,235486.68,28.53
2011-04-29,17,806979.15,1060770.11,-253790.96,-23.93
2011-05-06,17,882132.28,806979.15,75153.13,9.31
2011-05-13,17,870625.49,882132.28,-11506.79,-1.3
2011-05-20,17,844443.35,870625.49,-26182.14,-3.01
2011-05-27,17,892056.64,844443.35,47613.29,5.64
2011-06-03,17,895020.48,892056.64,2963.84,0.33
2011-06-10,17,881190.46,895020.48,-13830.02,-1.55
2011-06-17,17,894686.67,881190.46,13496.21,1.53
2011-06-24,17,920719.98,894686.67,26033.31,2.91
2011-07-01,17,940554.34,920719.98,19834.36,2.15
2011-07-08,17,915064.22,940554.34,-25490.12,-2.71
2011-07-15,17,902727.76,915064.22,-12336.46,-1.35
2011-07-22,17,899044.34,902727.76,-3683.42,-0.41
2011-07-29,17,861894.77,899044.34,-37149.57,-4.13
2011-08-05,17,866184.92,861894.77,4290.15,0.5
2011-08-12,17,800819.79,866184.92,-65365.13,-7.55
2011-08-19,17,797523.04,800819.79,-3296.75,-0.41
2011-08-26,17,837390.79,797523.04,39867.75,5.0
